feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,kneighborsClassifier,NA,auto,nan,NA,7,NA,nan,NA,nan,nan,nan,9,NA,distance,0.8895927601809954,5.909606695175171
0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,53,log2,14,26,nan,nan,NA,NA,0.8642533936651584,12.072057247161865
0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.930316742081448,17.63231873512268
1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,22,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.7864253393665158,22.9846510887146
0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,kneighborsClassifier,NA,brute,nan,NA,8,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.853393665158371,28.414286613464355
0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,34,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9466063348416289,34.5085027217865
0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,33,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9167420814479638,41.031206369400024
1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,23,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9466063348416289,46.46831727027893
0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9384615384615385,52.91300868988037
1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9330316742081448,58.872788190841675
1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,33,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9366515837104072,64.61450719833374
1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9312217194570136,70.26127052307129
1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9538461538461539,75.2328131198883
1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.8787330316742081,80.14302158355713
1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,17,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9520361990950226,85.24725699424744
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,11,auto,2,30,nan,nan,NA,NA,0.9076923076923077,91.92676377296448
0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8914027149321267,97.42358303070068
1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,kneighborsClassifier,NA,auto,nan,NA,6,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9375565610859729,102.51848983764648
0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,24,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9058823529411765,108.44915103912354
0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,25,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9266968325791856,114.1662232875824
1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,kneighborsClassifier,NA,auto,nan,NA,14,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9113122171945701,120.10751914978027
0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,40,auto,19,28,nan,nan,NA,NA,0.9294117647058824,125.71248698234558
0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,kneighborsClassifier,NA,brute,nan,NA,33,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9239819004524887,131.16230630874634
1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8714932126696833,136.16884756088257
1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,24,auto,1,38,nan,nan,NA,NA,0.9375565610859729,141.40444469451904
0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,29,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9312217194570136,146.72070574760437
1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,kneighborsClassifier,NA,auto,nan,NA,5,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9203619909502262,152.70583367347717
0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,12,sqrt,16,7,nan,nan,NA,NA,0.9384615384615385,158.20088529586792
0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,nnClassifier,tanh,NA,30,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.5031674208144796,173.93971633911133
0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,nnClassifier,identity,NA,19,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.5113122171945701,182.0194628238678
0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,nnClassifier,relu,NA,10,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.5158371040723982,192.10835242271423
1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,16,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9330316742081448,197.58835887908936
0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,kneighborsClassifier,NA,brute,nan,NA,20,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9221719457013575,203.02415251731873
1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,17,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9438914027149321,209.1059021949768
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.869683257918552,214.56823754310608
1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,kneighborsClassifier,NA,auto,nan,NA,29,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9438914027149321,220.2628538608551
0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,25,NA,nan,NA,nan,nan,nan,9,NA,distance,0.7104072398190046,226.09886360168457
1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,kneighborsClassifier,NA,brute,nan,NA,13,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9357466063348416,231.45514583587646
1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,17,auto,13,25,nan,nan,NA,NA,0.9384615384615385,236.87427926063538
1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,3,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9095022624434389,241.85766410827637
1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,15,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.7981900452488688,246.8277645111084
1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,15,sqrt,11,31,nan,nan,NA,NA,0.9321266968325792,253.82900071144104
1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9438914027149321,258.6522033214569
0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,87,auto,7,36,nan,nan,NA,NA,0.8914027149321267,265.1652047634125
0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9312217194570136,270.7963743209839
0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8769230769230769,276.649049282074
0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,28,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9493212669683257,282.04458570480347
1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,nnClassifier,logistic,NA,19,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.5040723981900452,313.4388027191162
1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9330316742081448,319.661940574646
0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,auto,9,21,nan,nan,NA,NA,0.8914027149321267,325.90565395355225
0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9366515837104072,331.368022441864
0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,25,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9402714932126697,336.81980180740356
0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,20,log2,11,30,nan,nan,NA,NA,0.8443438914027149,343.2833924293518
0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,52,auto,8,28,nan,nan,NA,NA,0.9402714932126697,349.4973795413971
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,9,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8714932126696833,355.1792290210724
1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9067873303167421,361.47267627716064
0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,96,auto,9,26,nan,nan,NA,NA,0.9393665158371041,366.9066970348358
1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,16,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9158371040723982,372.0996265411377
1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,kneighborsClassifier,NA,brute,nan,NA,29,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9285067873303168,377.7556459903717
0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,34,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9167420814479638,383.112473487854
1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,28,NA,nan,NA,nan,nan,nan,7,NA,distance,0.893212669683258,388.33487200737
0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,23,NA,nan,NA,nan,nan,nan,5,NA,distance,0.7212669683257918,393.69048500061035
1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,kneighborsClassifier,NA,auto,nan,NA,14,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9520361990950226,398.96329617500305
0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,32,auto,7,40,nan,nan,NA,NA,0.9583710407239819,404.7882709503174
1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,11,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.893212669683258,410.342875957489
0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,27,log2,10,29,nan,nan,NA,NA,0.9457013574660633,416.3914358615875
1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,32,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9266968325791856,421.564804315567
0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9276018099547512,427.109441280365
1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,9,log2,17,38,nan,nan,NA,NA,0.9429864253393665,433.3715064525604
0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9212669683257918,439.3022503852844
0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,20,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9502262443438914,444.55153012275696
0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,12,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9140271493212669,450.63485312461853
1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9438914027149321,456.9578900337219
1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,29,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8986425339366516,462.4697287082672
0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,58,sqrt,1,35,nan,nan,NA,NA,0.951131221719457,468.5839672088623
0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,14,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9095022624434389,474.44612860679626
0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,8,NA,distance,0.8760180995475113,480.2856240272522
1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,auto,9,3,nan,nan,NA,NA,0.9457013574660633,486.0251512527466
1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,38,auto,4,12,nan,nan,NA,NA,0.951131221719457,491.69676899909973
1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,22,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.8968325791855204,496.5185081958771
1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,62,log2,5,6,nan,nan,NA,NA,0.9402714932126697,501.81043457984924
1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,log2,5,37,nan,nan,NA,NA,0.9339366515837104,507.2450633049011
0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,37,sqrt,15,16,nan,nan,NA,NA,0.9321266968325792,513.4054110050201
0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,98,log2,18,5,nan,nan,NA,NA,0.930316742081448,519.5436446666718
0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,27,log2,3,39,nan,nan,NA,NA,0.9411764705882353,525.8448462486267
0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9438914027149321,530.9786529541016
1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,4,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9619909502262444,535.6032221317291
1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,nnClassifier,identity,NA,26,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.5131221719457013,543.5228950977325
1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,17,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8769230769230769,548.3287901878357
1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9266968325791856,553.9803822040558
0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9457013574660633,560.3258533477783
1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9484162895927601,565.7368113994598
0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,16,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.930316742081448,570.8029189109802
1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9457013574660633,576.0101933479309
1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9294117647058824,580.9647407531738
0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9239819004524887,586.4609704017639
0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,kneighborsClassifier,NA,brute,nan,NA,27,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9538461538461539,591.36101603508
1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,34,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9312217194570136,596.4299068450928
0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,23,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9402714932126697,602.590589761734
0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,17,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9357466063348416,607.7558364868164
